"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-09","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","679.6","","","","1"
"2001-10","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","660.1","","","","1"
"2001-11","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","674.2","","","","1"
"2001-12","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","677.7","","","","1"
"2002-01","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","675.7","","","","1"
"2002-02","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","676.7","","","","1"
"2002-03","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","681.4","","","","1"
"2002-04","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","683.7","","","","1"
"2002-05","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","696.4","","","","1"
"2002-06","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","688.0","","","","1"
"2002-07","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","683.6","","","","1"
"2002-08","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","683.4","","","","1"
"2002-09","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","681.2","","","","1"
"2002-10","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","694.1","","","","1"
"2002-11","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","689.1","","","","1"
"2002-12","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","702.9","","","","1"
"2003-01","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","707.8","","","","1"
"2003-02","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","702.0","","","","1"
"2003-03","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","713.8","","","","1"
"2003-04","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","706.1","","","","1"
"2003-05","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","700.9","","","","1"
"2003-06","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","715.3","","","","1"
"2003-07","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","713.6","","","","1"
"2003-08","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","716.5","","","","1"
"2003-09","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","711.7","","","","1"
"2003-10","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","707.4","","","","1"
"2003-11","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","715.1","","","","1"
"2003-12","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","721.2","","","","1"
"2004-01","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","699.5","","","","1"
"2004-02","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","693.5","","","","1"
"2004-03","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","687.9","","","","1"
"2004-04","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","697.3","","","","1"
"2004-05","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","703.3","","","","1"
"2004-06","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","702.4","","","","1"
"2004-07","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","702.5","","","","1"
"2004-08","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","718.6","","","","1"
"2004-09","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","697.9","","","","1"
"2004-10","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","696.2","","","","1"
"2004-11","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","699.5","","","","1"
"2004-12","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","697.8","","","","1"
"2005-01","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","702.9","","","","1"
"2005-02","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","696.5","","","","1"
"2005-03","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","688.1","","","","1"
"2005-04","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","697.0","","","","1"
"2005-05","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","689.3","","","","1"
"2005-06","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","693.1","","","","1"
"2005-07","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","696.9","","","","1"
"2005-08","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","684.5","","","","1"
"2005-09","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","705.6","","","","1"
"2005-10","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","693.0","","","","1"
"2005-11","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","697.3","","","","1"
"2005-12","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","668.3","","","","1"
"2006-01","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","692.4","","","","1"
"2006-02","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","704.8","","","","1"
"2006-03","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","707.4","","","","1"
"2006-04","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","712.8","","","","1"
"2006-05","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","708.3","","","","1"
"2006-06","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","702.6","","","","1"
"2006-07","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","694.1","","","","1"
